date,open,high,low,close,volume
2015-05-20 00:00:00,231.76,235.24,231.26,233.85,2671752.01
2015-05-21 00:00:00,233.85,236.5,233.85,235.2,2486289.06
2015-05-22 00:00:00,235.2,241.83,234.59,240.92,5299519.14
2015-05-23 00:00:00,240.92,241.82,237.54,238.8,2168898.61
2015-05-24 00:00:00,238.8,242.98,238.52,241.01,1740186.7
2015-05-25 00:00:00,241.01,241.12,236.1,236.9,2043440.91
2015-05-26 00:00:00,236.9,238.5,235.26,237.4,2093218.42
2015-05-27 00:00:00,237.4,239.3,235.0,236.73,2122389.91
2015-05-28 00:00:00,236.73,237.5,235.85,236.82,1426119.1
2015-05-29 00:00:00,236.82,237.16,235.02,236.45,1618056.66
2015-05-30 00:00:00,236.45,236.81,228.2,232.3,3366947.9
2015-05-31 00:00:00,232.3,232.99,227.0,228.59,2676639.56
2015-06-01 00:00:00,228.59,230.89,219.71,221.97,7175381.61
2015-06-02 00:00:00,221.97,226.0,220.97,224.31,3694507.67
2015-06-03 00:00:00,224.31,227.0,222.26,225.34,3817598.47
2015-06-04 00:00:00,225.34,225.77,222.64,223.17,2463291.81
2015-06-05 00:00:00,223.17,229.23,222.65,224.44,4021547.46
2015-06-06 00:00:00,224.44,226.37,223.9,224.68,1246754.84
2015-06-07 00:00:00,224.68,228.0,222.29,223.45,4147859.6
2015-06-08 00:00:00,223.45,230.63,223.25,228.5,6570924.91
2015-06-09 00:00:00,228.5,232.07,227.79,229.52,3725315.85
2015-06-10 00:00:00,229.52,229.97,227.48,228.74,2505202.24
2015-06-11 00:00:00,228.74,230.7,228.6,229.69,2160876.76
2015-06-12 00:00:00,229.69,231.34,229.11,229.82,2220804.49
2015-06-13 00:00:00,229.82,234.3,228.4,232.72,2615105.12
2015-06-14 00:00:00,232.72,235.44,232.51,233.58,1936118.7
2015-06-15 00:00:00,233.58,238.16,233.31,237.18,4515998.59
2015-06-16 00:00:00,237.18,254.0,236.0,251.48,12243880.11
2015-06-17 00:00:00,251.48,259.1,246.0,246.93,12087271.56
2015-06-18 00:00:00,246.93,253.7,243.0,249.11,6829549.92
2015-06-19 00:00:00,249.11,252.13,243.5,244.57,5758013.7
2015-06-20 00:00:00,244.57,245.95,240.0,245.3,5981262.18
2015-06-21 00:00:00,245.3,245.69,241.09,243.82,1990342.81
2015-06-22 00:00:00,243.82,247.99,243.5,247.35,4502474.53
2015-06-23 00:00:00,247.35,247.35,242.0,244.0,2781373.82
2015-06-24 00:00:00,244.0,244.27,239.0,240.45,3704516.64
2015-06-25 00:00:00,240.45,243.0,239.5,242.49,2254668.6
2015-06-26 00:00:00,242.49,243.9,240.61,243.17,2452932.97
2015-06-27 00:00:00,243.17,251.77,242.6,251.47,4476775.67
2015-06-28 00:00:00,251.47,252.06,247.25,249.34,3152292.96
2015-06-29 00:00:00,249.34,257.74,248.57,257.01,8828406.56
2015-06-30 00:00:00,257.01,269.0,253.05,264.5,12408717.24
2015-07-01 00:00:00,264.5,264.81,252.77,257.83,5670726.94
2015-07-02 00:00:00,257.83,262.61,253.0,254.59,4422772.58
2015-07-03 00:00:00,254.59,256.9,252.11,255.38,2957503.24
2015-07-04 00:00:00,255.38,262.64,253.57,260.85,2749608.42
2015-07-05 00:00:00,260.85,277.58,258.0,270.17,704526.58
2015-07-06 00:00:00,270.17,278.69,267.33,272.0,9641.56
2015-07-07 00:00:00,272.0,272.0,272.0,272.0,0.0
2015-07-08 00:00:00,272.0,272.0,272.0,272.0,0.0
2015-07-09 00:00:00,272.0,272.0,272.0,272.0,0.0
2015-07-10 00:00:00,272.0,272.0,272.0,272.0,0.0
2015-07-11 00:00:00,293.61,295.42,292.4,293.78,364057.29
2015-07-12 00:00:00,293.78,316.23,291.81,311.51,18710635.29
2015-07-13 00:00:00,311.51,312.0,281.5,291.89,21608865.2
2015-07-14 00:00:00,291.89,297.25,286.0,287.96,6737579.9
2015-07-15 00:00:00,287.96,294.44,283.51,284.0,6094214.04
2015-07-16 00:00:00,284.0,295.0,275.21,278.89,15249856.27
2015-07-17 00:00:00,278.89,281.55,272.0,279.67,7096065.92
2015-07-18 00:00:00,279.67,283.33,276.12,277.31,4337798.96
2015-07-19 00:00:00,277.31,279.18,274.69,275.03,2192745.97
2015-07-20 00:00:00,275.03,280.0,273.5,278.95,3202840.49
2015-07-21 00:00:00,278.95,282.1,275.09,276.1,3723868.9
2015-07-22 00:00:00,276.1,278.39,274.5,278.12,2999577.19
2015-07-23 00:00:00,278.12,278.44,275.56,276.38,1532368.03
2015-07-24 00:00:00,276.38,289.93,276.02,289.3,6804666.43
2015-07-25 00:00:00,289.3,292.35,286.39,289.76,3365849.62
2015-07-26 00:00:00,289.76,294.57,288.12,292.57,2816573.6
2015-07-27 00:00:00,292.57,298.74,286.0,294.71,7361492.48
2015-07-28 00:00:00,294.71,298.93,293.61,295.07,4362469.79
2015-07-29 00:00:00,295.07,295.68,286.02,289.15,4505454.95
2015-07-30 00:00:00,289.15,291.0,284.01,287.66,3558448.06
2015-07-31 00:00:00,287.66,289.85,281.0,284.38,4166641.25
2015-08-01 00:00:00,284.38,284.99,276.53,280.95,3402643.89
2015-08-02 00:00:00,280.95,283.44,276.26,282.34,3287006.82
2015-08-03 00:00:00,282.34,287.05,279.7,283.51,3971055.98
2015-08-04 00:00:00,283.51,285.94,281.25,284.72,3521558.44
2015-08-05 00:00:00,284.72,285.94,281.49,282.38,2178457.33
2015-08-06 00:00:00,282.38,282.64,278.0,279.1,2854829.42
2015-08-07 00:00:00,279.1,281.0,276.07,279.25,3465276.0
2015-08-08 00:00:00,279.25,280.32,260.62,261.13,9858447.63
2015-08-09 00:00:00,261.13,267.6,260.68,266.18,5586331.32
2015-08-10 00:00:00,266.18,267.72,262.17,264.96,2842795.23
2015-08-11 00:00:00,264.96,272.99,264.81,271.22,3425105.31
2015-08-12 00:00:00,271.22,273.75,265.8,269.42,4339867.53
2015-08-13 00:00:00,269.42,269.42,263.33,264.55,3533759.25
2015-08-14 00:00:00,264.55,268.97,262.13,266.57,3553585.64
2015-08-15 00:00:00,266.57,267.76,260.96,262.2,2643109.79
2015-08-16 00:00:00,262.2,262.9,256.5,259.71,7232531.12
2015-08-17 00:00:00,259.71,262.37,257.4,258.49,2582333.66
2015-08-18 00:00:00,258.49,258.5,246.27,246.3,10412362.1
2015-08-19 00:00:00,246.3,255.08,162.0,226.29,27261039.12
2015-08-20 00:00:00,226.29,237.94,221.49,235.52,6288594.52
2015-08-21 00:00:00,235.52,236.43,230.52,232.82,2993648.45
2015-08-22 00:00:00,232.82,234.71,221.77,230.03,4788302.04
2015-08-23 00:00:00,230.03,232.88,225.58,227.53,2734484.24
2015-08-24 00:00:00,227.53,229.07,207.62,212.63,10841900.7
2015-08-25 00:00:00,212.63,228.77,196.6,222.0,14410194.33
2015-08-26 00:00:00,222.0,232.38,220.1,225.98,5267056.71
2015-08-27 00:00:00,225.98,229.5,224.0,224.06,2626395.96
2015-08-28 00:00:00,224.06,238.9,220.11,232.92,6218034.2
2015-08-29 00:00:00,232.92,234.03,227.16,229.17,2330256.46
2015-08-30 00:00:00,229.17,233.96,225.2,229.17,2061181.55
2015-08-31 00:00:00,229.17,233.69,225.31,230.8,2578555.28
2015-09-01 00:00:00,230.8,232.39,226.55,227.6,2233445.41
2015-09-02 00:00:00,227.6,231.89,226.51,229.37,2072634.63
2015-09-03 00:00:00,229.37,229.99,226.1,226.66,1582610.17
2015-09-04 00:00:00,226.66,231.66,226.66,231.19,2486507.68
2015-09-05 00:00:00,231.19,239.76,230.01,235.73,2839856.93
2015-09-06 00:00:00,235.73,248.48,235.5,240.74,4976257.17
2015-09-07 00:00:00,240.74,243.0,239.03,240.34,1634411.17
2015-09-08 00:00:00,240.34,247.68,240.26,244.12,4011656.97
2015-09-09 00:00:00,244.12,245.57,238.38,238.93,3721902.68
2015-09-10 00:00:00,238.93,241.9,237.01,239.69,2594756.82
2015-09-11 00:00:00,239.69,242.78,239.25,241.0,1632372.96
2015-09-12 00:00:00,241.0,241.0,235.33,236.82,2287803.45
2015-09-13 00:00:00,236.82,237.17,228.95,231.15,2754139.25
2015-09-14 00:00:00,231.15,233.9,228.4,230.96,2227747.76
2015-09-15 00:00:00,230.96,232.93,229.5,231.06,1579388.92
2015-09-16 00:00:00,231.06,232.12,227.33,228.97,2022849.82
2015-09-17 00:00:00,228.97,235.71,228.93,233.51,2608141.69
2015-09-18 00:00:00,233.51,236.26,232.52,233.22,2037586.95
2015-09-19 00:00:00,233.22,234.19,231.4,232.09,1173948.64
2015-09-20 00:00:00,232.09,233.38,231.4,232.53,799966.52
2015-09-21 00:00:00,232.53,232.97,226.38,227.09,2229842.43
2015-09-22 00:00:00,227.83,233.95,224.25,230.61,4214878.96
2015-09-23 00:00:00,232.25,233.0,230.03,230.25,1150791.69
2015-09-24 00:00:00,230.63,236.25,230.6,234.61,3563118.61
2015-09-25 00:00:00,234.64,237.7,233.05,235.64,2322721.05
2015-09-26 00:00:00,235.69,235.95,233.75,235.08,1095223.22
2015-09-27 00:00:00,234.59,234.78,233.0,233.54,599660.92
2015-09-28 00:00:00,233.42,241.44,233.4,241.09,2962573.09
2015-09-29 00:00:00,240.8,241.5,236.88,237.9,2107606.04
2015-09-30 00:00:00,236.99,238.78,235.11,236.59,1195196.93
2015-10-01 00:00:00,236.59,240.09,236.19,238.47,1446204.95
2015-10-02 00:00:00,238.15,240.0,237.33,237.66,1299147.04
2015-10-03 00:00:00,237.85,241.11,237.68,239.85,1470879.02
2015-10-04 00:00:00,239.73,240.93,239.29,239.48,480138.52
2015-10-05 00:00:00,239.49,242.0,236.24,241.8,2720130.22
2015-10-06 00:00:00,242.0,249.01,241.51,247.31,3968336.96
2015-10-07 00:00:00,247.36,247.93,243.5,244.11,2107840.15
2015-10-08 00:00:00,244.03,245.65,242.62,243.64,1453818.48
2015-10-09 00:00:00,242.7,245.45,242.63,244.85,868782.67
2015-10-10 00:00:00,244.99,246.41,243.5,246.02,1009051.69
2015-10-11 00:00:00,245.97,248.73,243.75,248.1,1196992.54
2015-10-12 00:00:00,247.85,248.45,245.21,246.23,1226918.93
2015-10-13 00:00:00,246.01,253.43,244.0,250.34,4093706.26
2015-10-14 00:00:00,251.14,255.95,250.1,253.5,2541422.56
2015-10-15 00:00:00,253.59,257.5,253.44,254.99,2591115.27
2015-10-16 00:00:00,254.92,267.83,254.92,263.27,5637612.92
2015-10-17 00:00:00,263.07,275.19,258.32,271.32,10948021.36
2015-10-18 00:00:00,274.47,274.66,263.3,264.44,3959399.24
2015-10-19 00:00:00,265.73,268.28,262.35,265.03,2846622.36
2015-10-20 00:00:00,266.5,273.97,264.39,270.82,3742037.93
2015-10-21 00:00:00,270.72,272.28,264.1,267.56,2767007.1
2015-10-22 00:00:00,268.29,279.97,267.3,275.89,7437313.78
2015-10-23 00:00:00,275.58,280.9,275.15,277.99,4301103.18
2015-10-24 00:00:00,279.66,284.45,279.66,284.43,3596468.47
2015-10-25 00:00:00,284.45,295.99,281.2,288.86,10861129.51
2015-10-26 00:00:00,286.21,287.92,282.25,286.63,4765919.03
2015-10-27 00:00:00,287.24,298.86,286.71,295.59,7798862.8
2015-10-28 00:00:00,296.7,307.99,295.79,303.95,10467802.58
2015-10-29 00:00:00,303.59,321.53,301.5,315.03,15558927.44
2015-10-30 00:00:00,314.72,336.0,313.82,328.25,20048674.78
2015-10-31 00:00:00,331.56,335.87,307.2,315.3,13148727.01
2015-11-01 00:00:00,318.1,333.49,313.6,332.16,7908824.0
2015-11-02 00:00:00,331.73,373.12,326.8,364.86,24388156.57
2015-11-03 00:00:00,364.0,423.88,361.11,398.8,66221637.08
2015-11-04 00:00:00,408.28,504.0,366.66,399.98,119142143.27
2015-11-05 00:00:00,391.77,449.95,370.0,382.64,59991225.88
2015-11-06 00:00:00,385.57,396.78,351.2,370.66,39300707.15
2015-11-07 00:00:00,370.66,392.23,370.55,387.44,13181719.44
2015-11-08 00:00:00,386.0,390.33,365.56,373.7,11150137.05
2015-11-09 00:00:00,373.32,388.99,360.0,381.94,13607333.61
2015-11-10 00:00:00,372.0,383.4,327.02,339.71,29242641.19
2015-11-11 00:00:00,340.28,343.79,300.28,308.7,36020257.73
2015-11-12 00:00:00,317.51,346.44,314.14,336.31,17909535.56
2015-11-13 00:00:00,336.5,343.75,326.22,336.24,9875649.72
2015-11-14 00:00:00,338.44,340.72,328.5,333.15,6733233.86
2015-11-15 00:00:00,333.44,336.6,315.0,318.12,9888810.78
2015-11-16 00:00:00,320.13,335.0,315.2,331.79,8240732.91
2015-11-17 00:00:00,332.0,342.5,331.05,336.02,9021486.89
2015-11-18 00:00:00,336.28,338.99,327.91,337.31,4824539.98
2015-11-19 00:00:00,335.62,336.57,324.02,325.53,6153761.55
2015-11-20 00:00:00,326.61,326.77,309.46,322.48,9461812.4
2015-11-21 00:00:00,322.36,329.35,318.95,325.49,3244958.72
2015-11-22 00:00:00,327.48,327.66,320.36,323.1,2223545.15
2015-11-23 00:00:00,324.17,327.5,320.9,323.41,2497116.95
2015-11-24 00:00:00,323.6,323.77,315.55,319.24,2993114.13
2015-11-25 00:00:00,320.46,332.43,316.02,328.73,6639224.9
2015-11-26 00:00:00,330.8,369.9,329.89,356.29,27346961.49
2015-11-27 00:00:00,351.79,367.0,348.18,361.97,12127271.11
2015-11-28 00:00:00,355.16,362.44,351.0,357.29,5850617.3
2015-11-29 00:00:00,358.83,376.0,355.17,373.0,9132042.94
2015-11-30 00:00:00,373.99,384.99,368.11,379.0,17692585.26
2015-12-01 00:00:00,378.23,379.99,353.1,362.18,15927980.76
2015-12-02 00:00:00,361.18,363.22,346.13,359.59,10978177.77
2015-12-03 00:00:00,358.89,371.5,352.25,360.09,9831810.14
2015-12-04 00:00:00,360.88,364.4,354.31,362.07,5196428.77
2015-12-05 00:00:00,363.89,395.0,362.08,388.92,16945599.91
2015-12-06 00:00:00,393.73,407.57,386.01,397.86,22129296.81
2015-12-07 00:00:00,387.5,404.24,384.53,396.45,12523960.97
2015-12-08 00:00:00,397.0,418.35,388.37,417.99,9746394.03
2015-12-09 00:00:00,417.41,426.59,405.0,417.67,20912810.98
2015-12-10 00:00:00,420.66,421.82,411.09,415.72,8472916.72
2015-12-11 00:00:00,416.39,455.0,416.04,453.51,31036007.37
2015-12-12 00:00:00,453.55,475.04,402.5,435.0,44634199.77
2015-12-13 00:00:00,433.04,443.92,415.24,436.02,14098605.93
2015-12-14 00:00:00,430.47,450.0,430.21,441.7,11337028.57
2015-12-15 00:00:00,445.85,467.29,443.0,464.84,18555977.11
2015-12-16 00:00:00,465.69,469.99,440.0,454.87,30290815.39
2015-12-17 00:00:00,454.71,458.56,446.21,456.89,7971263.73
2015-12-18 00:00:00,456.55,466.6,450.1,462.87,12317794.96
2015-12-19 00:00:00,462.88,467.0,452.0,461.07,9655196.52
2015-12-20 00:00:00,461.84,462.78,431.5,442.47,20469545.85
2015-12-21 00:00:00,437.72,447.45,424.37,438.04,18336586.88
2015-12-22 00:00:00,437.68,443.64,433.0,436.69,7922136.53
2015-12-23 00:00:00,435.06,445.76,433.62,443.2,7001265.01
2015-12-24 00:00:00,443.0,459.1,442.45,456.5,8955798.83
2015-12-25 00:00:00,456.57,460.0,445.0,455.85,6819698.26
2015-12-26 00:00:00,455.25,460.05,405.5,416.51,40995336.67
2015-12-27 00:00:00,414.56,424.89,407.0,422.87,11170635.09
2015-12-28 00:00:00,424.99,429.0,417.01,419.69,9753780.25
2015-12-29 00:00:00,421.0,433.55,418.01,430.13,9059092.05
2015-12-30 00:00:00,430.49,434.0,420.0,425.34,9154735.78
2015-12-31 00:00:00,423.0,432.59,412.5,428.51,8845560.46
2016-01-01 00:00:00,430.0,436.49,426.26,434.1,5518307.21
2016-01-02 00:00:00,434.5,435.8,430.0,432.88,2534639.03
2016-01-03 00:00:00,432.96,433.07,421.73,429.0,8061180.65
2016-01-04 00:00:00,428.21,435.67,426.97,432.77,5462825.91
2016-01-05 00:00:00,432.8,434.91,427.91,431.12,4795001.04
2016-01-06 00:00:00,431.18,432.24,425.03,431.02,3476135.28
2016-01-07 00:00:00,429.09,459.52,427.11,459.0,23156236.3
2016-01-08 00:00:00,459.0,465.0,446.55,453.9,15244439.46
2016-01-09 00:00:00,453.93,456.01,447.07,450.01,3889886.71
2016-01-10 00:00:00,449.66,449.87,441.01,447.85,5802400.32
2016-01-11 00:00:00,448.9,452.49,443.42,449.1,6396297.27
2016-01-12 00:00:00,446.49,449.98,444.31,446.13,4603800.22
2016-01-13 00:00:00,432.64,436.36,416.0,431.27,13080083.77
2016-01-14 00:00:00,430.79,435.0,426.0,429.0,5643679.18
2016-01-15 00:00:00,428.9,429.11,365.51,375.0,46025410.27
2016-01-16 00:00:00,367.0,387.98,352.5,387.23,25436510.37
2016-01-17 00:00:00,388.05,393.31,378.76,384.3,6984493.53
2016-01-18 00:00:00,383.21,390.0,375.01,386.06,7143647.86
2016-01-19 00:00:00,386.15,388.61,377.41,379.9,6364129.89
2016-01-20 00:00:00,378.97,428.0,375.01,415.95,32495689.27
2016-01-21 00:00:00,418.94,424.57,405.0,410.9,11710297.62
2016-01-22 00:00:00,411.01,411.2,371.25,381.49,23720821.33
2016-01-23 00:00:00,382.9,394.81,379.85,387.68,7936044.57
2016-01-24 00:00:00,386.71,407.33,385.87,403.76,9143315.88
2016-01-25 00:00:00,399.1,402.27,384.0,392.55,8106291.08
2016-01-26 00:00:00,392.44,398.0,386.66,389.41,5020825.03
2016-01-27 00:00:00,390.49,396.99,390.27,395.12,3167927.89
2016-01-28 00:00:00,394.78,395.48,375.01,379.0,9283620.24
2016-01-29 00:00:00,374.39,386.0,360.03,378.8,22525707.76
2016-01-30 00:00:00,377.56,380.6,374.0,376.99,3847112.56
2016-01-31 00:00:00,376.69,378.9,365.0,367.01,4371077.92
2016-02-01 00:00:00,366.89,379.27,363.23,370.72,8778348.42
2016-02-02 00:00:00,372.43,374.8,369.69,373.0,3821555.69
2016-02-03 00:00:00,372.87,374.0,365.65,367.5,4814164.74
2016-02-04 00:00:00,369.0,393.89,369.0,392.57,14053673.51
2016-02-05 00:00:00,387.99,393.0,384.19,386.81,6237814.4
2016-02-06 00:00:00,386.32,386.32,365.0,373.5,15029483.68
2016-02-07 00:00:00,374.48,377.8,369.17,372.32,4784482.22
2016-02-08 00:00:00,373.16,377.0,369.01,370.0,6125363.42
2016-02-09 00:00:00,370.31,377.96,370.04,373.97,3318839.43
2016-02-10 00:00:00,373.57,387.0,373.13,380.88,12699885.49
2016-02-11 00:00:00,380.77,383.23,372.25,377.47,5325175.79
2016-02-12 00:00:00,378.77,383.53,377.04,382.27,3669342.46
2016-02-13 00:00:00,382.99,392.08,382.6,389.0,5321608.29
2016-02-14 00:00:00,394.57,407.25,393.0,406.5,10965085.77
2016-02-15 00:00:00,409.82,412.5,395.23,400.69,11835834.35
2016-02-16 00:00:00,401.93,408.77,398.66,407.31,5510537.09
2016-02-17 00:00:00,407.62,421.9,405.16,416.09,12116033.12
2016-02-18 00:00:00,414.08,426.21,412.51,421.51,10275840.96
2016-02-19 00:00:00,421.76,422.54,412.0,419.06,5476183.98
2016-02-20 00:00:00,420.59,445.96,420.09,443.01,20119249.28
2016-02-21 00:00:00,441.01,451.6,428.01,440.53,18706883.52
2016-02-22 00:00:00,437.03,442.5,433.01,440.02,6622738.79
2016-02-23 00:00:00,440.7,442.67,416.24,421.6,13676469.01
2016-02-24 00:00:00,422.29,427.5,409.69,424.61,9329872.7
2016-02-25 00:00:00,427.18,430.0,419.5,425.36,5477626.84
2016-02-26 00:00:00,423.61,433.84,419.83,431.47,7022241.63
2016-02-27 00:00:00,436.3,438.6,431.81,434.0,4611424.61
2016-02-28 00:00:00,434.27,437.89,422.1,434.4,8424284.98
2016-02-29 00:00:00,432.51,445.0,430.51,440.0,8667635.41
2016-03-01 00:00:00,439.58,442.79,427.26,434.0,8445320.66
2016-03-02 00:00:00,434.35,436.45,423.76,424.53,6336030.47
2016-03-03 00:00:00,422.49,424.34,416.4,420.97,8014360.53
2016-03-04 00:00:00,420.56,423.99,407.5,409.62,8809050.89
2016-03-05 00:00:00,408.73,410.14,389.0,397.42,18296978.7
2016-03-06 00:00:00,396.63,409.5,392.01,403.93,7522446.21
2016-03-07 00:00:00,403.5,415.8,401.51,414.51,5984633.52
2016-03-08 00:00:00,413.35,416.0,406.0,411.53,4151750.85
2016-03-09 00:00:00,410.35,414.5,407.47,412.83,3617348.63
2016-03-10 00:00:00,413.01,418.24,410.68,417.16,5632906.08
2016-03-11 00:00:00,416.63,423.6,415.5,420.0,6384525.47
2016-03-12 00:00:00,420.22,421.81,406.38,410.99,6961462.83
2016-03-13 00:00:00,410.56,416.0,410.31,412.26,3063710.45
